0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,median_house_value
-0.9413504586000941,1.347438216815126,0.02756357138483158,0.5847774454783182,0.6403712747566713,0.7326023581928217,0.556286018753369,-0.8936472017581817,-0.20707395041001075,-0.12112176143791016,-0.5206308961954877,0.0,1.0,0.0,0.0,0.0,72100.0
1.1717821162456232,-1.1924396559322872,-1.7220176265077816,1.2614666806325303,0.7815613248778976,0.5336115200296541,0.7213179906343863,1.2921680006896117,0.5412254652885783,-0.8108669566037208,0.18138534183568936,0.0,0.0,0.0,0.0,1.0,279600.0
0.2675811799641191,-0.12597159886707773,1.2204598426752498,-0.46977281386705017,-0.5451382840198321,-0.6746751909791298,-0.5244072164674863,-0.5254336457870785,0.36469267308384995,-0.3382725169289391,0.9165366269447638,0.0,1.0,0.0,0.0,0.0,82700.0
1.2217379690788597,-1.3514743661963993,-0.3700685190453078,-0.3486515202216176,-0.03636724134162013,-0.4676171566742121,-0.037296718818677146,-0.8659288160221192,0.08839183744172002,0.9612052109933299,1.8600549222008185,0.0,0.0,0.0,0.0,1.0,112500.0
0.4374310795971103,-0.6358181700079012,-0.13148926478722417,0.4271794688045315,0.2727902821996857,0.3740603074483755,0.22089846299517252,0.32575178285784134,-0.04772460696109504,-0.47451338387867714,-0.519228577857521,1.0,0.0,0.0,0.0,0.0,238300.0
-1.2310944050328472,1.085498694027178,-0.051962846701196296,-0.661976874439532,-0.6863283341410583,-0.6235829487480462,-0.6521739043753707,-0.0942237585976514,-0.2599400250763016,-0.07523285080485596,-0.17289020781539222,0.0,0.0,0.0,1.0,0.0,165700.0
-1.2260988197495215,0.7908167308907367,-0.4495949371313357,0.7475195697586678,0.3336480624243522,0.3247607754710142,0.3832686288781089,1.8953578721050628,0.3176799480821246,-0.8376065078350756,-0.04819115784021451,1.0,0.0,0.0,0.0,0.0,412300.0
0.6322589056467163,-0.6732381018347499,0.5842484979870267,-0.43516672996835515,-0.6595509108422051,-0.575179771897546,-0.5829669484252666,0.635536241623949,0.1580516872960464,-0.8916256084474261,-0.0737022616662236,1.0,0.0,0.0,0.0,0.0,349600.0
-1.1861341374829364,0.7627517820206018,-0.926753445647503,-0.6044559512025118,-0.6400764211703118,-0.9068311688361588,-0.6362030683868851,-1.1332957451012222,1.051369379072432,-0.15210078160210502,2.872170342776483,1.0,0.0,0.0,0.0,0.0,181300.0
0.6472456614966865,-0.7574329484451613,0.02756357138483158,-0.9855905238705719,-0.7423174919477515,1.1386512306609071,-0.745337114308203,-1.7722885314257544,-1.474919363675684,3.534666088492154,-3.0370434966358992,1.0,0.0,0.0,0.0,0.0,500001.0
-0.9813151408666861,1.6093777396030706,-0.4495949371313357,-0.7232389959358705,-0.7739635376645781,-0.6235829487480462,-0.7985732342698215,-0.7958978944844158,-0.40891394238547196,-0.1982564415963742,-0.9865888688052189,0.0,1.0,0.0,0.0,0.0,57500.0
